ord_id,ord_date,ord_tax_loc,order_tot,ord_ship_add,ord_ship_date,ord_track_num,prod_id,warehouse_id,cus_id
3114069,2010-04-16,4 ,5765.75,false,2010-04-18,PAC6950903-0    ,48,1,1971
2643335,2004-12-14,15,8356,false,2004-12-14,PAC7061679-2    ,14,1,1972
3380915,2009-03-12,11,7842.94,true,2009-03-22,PAC6145622-2    ,24,1,1973
6468211,2014-07-23,17,4273.93,false,2014-07-31,PAC8438889-0    ,68,2,1974
4300954,2009-11-01,29,3816,false,2009-11-04,PAC545509-3     ,64,2,1975
1833117,2006-10-11,13,4471.94,false,2006-10-16,PAC6717444-2    ,61,1,1976
6801449,2013-08-13,1 ,4400,true,2013-08-20,PAC7265695-3    ,65,1,1977
6939043,2017-07-06,11,4238.94,true,2017-07-14,PAC8530692-2    ,60,2,1978
2702576,2006-01-12,18,6179.2,false,2006-01-13,PAC551299-3     ,34,2,1979
5142607,2013-10-11,23,5077.15,true,2013-10-18,PAC7078412-0    ,45,2,1980
1406295,2010-04-22,4 ,4085.14,true,2010-05-02,PAC273138-2     ,4,2,1981
4327206,2008-01-14,28,2980.94,true,2008-01-20,PAC4042673-1    ,9,2,1982
4196018,2012-11-12,23,3422.93,true,2012-11-12,PAC670215-2     ,43,1,1983
6701780,2016-12-05,16,4429.95,false,2016-12-09,PAC9080069-3    ,40,3,1984
3026972,2008-01-25,18,7750.45,false,2008-01-27,PAC3163961-3    ,22,2,1985
5086471,2009-02-16,9 ,3950.96,true,2009-02-22,PAC1345953-2    ,29,3,1986
3752401,2013-08-27,14,4959.74,false,2013-08-29,PAC1933553-1    ,49,3,1987
3951392,2018-10-18,27,4432.75,true,2018-10-26,PAC8280624-2    ,19,3,1988
6056608,2016-06-30,9 ,4158.96,true,2016-07-03,PAC6269714-1    ,68,3,1989
7002106,2019-05-03,1 ,5000,true,2019-05-04,PAC8098207-0    ,42,1,1990
5863330,2011-04-14,30,3950.96,true,2011-04-15,PAC1701765-0    ,67,3,1991
5690896,2010-12-30,1 ,4750.99,true,2010-12-31,PAC85479-1      ,25,1,1992
6998194,2002-02-05,19,6223.45,false,2002-02-06,PAC6793005-2    ,34,2,1993
3162718,2013-03-02,15,3200.35,true,2013-03-10,PAC3448641-1    ,26,3,1994
1181721,2001-04-14,2 ,5591.03,false,2001-04-19,PAC4132642-2    ,46,1,1995
3090621,2018-02-10,15,4543.58,false,2018-02-20,PAC1344412-3    ,30,3,1996
4539681,2006-09-11,22,7399,false,2006-09-21,PAC8300179-3    ,24,2,1997
5715127,2016-06-30,19,5379.45,false,2016-07-10,PAC9983443-0    ,10,1,1998
2527223,2004-12-05,28,3707.25,false,2004-12-10,PAC8591384-0    ,5,1,1999
6833546,2013-10-04,23,4279.99,true,2013-10-14,PAC943307-2     ,28,1,2000
7152637,2011-01-30,27,4170.96,false,2011-02-09,PAC4423551-2    ,35,3,2001
1453774,2006-10-31,19,5801.45,true,2006-11-07,PAC591361-0     ,3,3,2002
6437069,2010-12-30,26,4927.95,true,2011-01-07,PAC3153405-1    ,11,1,2003
2249566,2003-01-27,24,4026.94,true,2003-02-01,PAC9406010-1    ,29,3,2004
6066725,2009-11-11,9 ,4179.75,true,2009-11-17,PAC9699256-2    ,47,1,2005
4845161,2004-01-21,27,4484.89,false,2004-01-27,PAC5954470-3    ,7,2,2006
7313221,2002-11-30,27,5063.75,false,2002-12-09,PAC6921440-3    ,33,2,2007
1433896,2000-03-30,12,4523.95,false,2000-04-07,PAC2203215-1    ,27,1,2008
5707353,2002-06-10,28,4739.14,true,2002-06-15,PAC7729762-2    ,31,1,2009
5318762,2002-03-25,11,4557.99,false,2002-03-27,PAC6453621-1    ,7,1,2010
3862539,2003-03-18,14,3390.94,false,2003-03-26,PAC1491354-1    ,43,2,2011
7292725,2016-08-22,2 ,4888,false,2016-08-29,PAC5005793-2    ,11,3,2012
5714365,2010-06-14,29,3189.54,true,2010-06-24,PAC423226-2     ,37,1,2013
1785549,2000-04-11,23,4278.93,false,2000-04-19,PAC3346165-2    ,60,1,2014
4389159,2001-03-10,13,4947.98,false,2001-03-11,PAC979717-2     ,59,3,2015
6695723,2003-04-25,10,4471.99,true,2003-05-01,PAC2721886-2    ,7,2,2016
6306290,2018-06-13,12,4654.5,false,2018-06-19,PAC8650346-1    ,30,3,2017
1548662,2007-02-18,14,4026.94,false,2007-02-19,PAC574200-2     ,29,3,2018
6204866,2001-11-30,30,6134.96,false,2001-12-05,PAC3009569-1    ,1,3,2019
4272689,2008-06-02,14,4481.67,true,2008-06-07,PAC3261746-1    ,27,2,2020
4299060,2015-07-26,27,4588.16,true,2015-08-04,PAC8984909-0    ,23,1,2021
6758597,2004-04-09,6 ,3722.25,false,2004-04-12,PAC2769880-0    ,2,3,2022
3226069,2008-04-16,24,7842.94,true,2008-04-23,PAC8037616-1    ,22,2,2023
3340271,2009-09-30,5 ,6693.46,false,2009-10-02,PAC6385424-1    ,62,3,2024
6985193,2014-02-14,27,4170.96,false,2014-02-23,PAC524301-1     ,60,3,2025
3910462,2019-02-22,29,4238.94,true,2019-02-28,PAC7886519-2    ,35,2,2026
3424921,2004-06-04,16,6117.95,true,2004-06-07,PAC8364354-2    ,21,1,2027
1538267,2010-08-07,22,2639,false,2010-08-14,PAC6310489-3    ,52,2,2028
3331329,2015-01-26,25,2966.94,true,2015-02-03,PAC6583559-3    ,9,1,2029
6686274,2011-06-13,2 ,4158.96,true,2011-06-23,PAC8132924-2    ,60,2,2030
6194337,2013-04-17,1 ,5375.99,true,2013-04-20,PAC5005285-2    ,46,3,2031
3283550,2019-11-05,11,4238.94,true,2019-11-13,PAC1717817-1    ,35,1,2032
1463613,2003-06-03,12,2352.93,true,2003-06-11,PAC826825-1     ,57,2,2033
4362184,2013-07-17,25,4239.99,true,2013-07-19,PAC3703011-2    ,28,1,2034
5333293,2007-12-25,26,5636.73,false,2007-12-25,PAC7556190-2    ,46,3,2035
6911763,2017-06-23,2 ,4158.96,false,2017-06-23,PAC9794281-3    ,20,1,2036
7324361,2013-02-19,3 ,6590.49,false,2013-02-24,PAC3602276-2    ,62,2,2037
5918814,2002-07-10,16,1951.75,true,2002-07-18,PAC6407839-3    ,63,3,2038
5800478,2001-01-22,8 ,6868.79,true,2001-01-25,PAC5827909-1    ,8,2,2039
1407411,2001-09-15,17,4487.68,true,2001-09-22,PAC9450378-3    ,61,2,2040
5961883,2003-09-22,9 ,4524,false,2003-09-28,PAC7526260-0    ,30,3,2041
6951534,2012-05-11,17,4070.86,true,2012-05-12,PAC8910970-2    ,4,3,2042
2834523,2017-05-08,16,4218.95,false,2017-05-09,PAC669704-0     ,20,2,2043
5261469,2017-09-09,15,5430.36,true,2017-09-13,PAC1728293-2    ,39,2,2044
5344097,2015-04-14,11,4260.13,true,2015-04-21,PAC7642302-3    ,47,3,2045
5687495,2010-04-29,27,3899.78,false,2010-05-06,PAC5076108-1    ,58,3,2046
6500330,2010-02-15,17,4273.93,false,2010-02-22,PAC2589835-1    ,69,2,2047
3969897,2015-10-06,21,1949.99,false,2015-10-16,PAC8971994-3    ,6,2,2048
7027464,2000-06-20,7 ,5295.9,false,2000-06-28,PAC879812-0     ,17,2,2049
6963972,2017-11-11,4 ,6693.46,true,2017-11-11,PAC1741018-0    ,62,1,2050
4940640,2008-02-02,18,4188.95,true,2008-02-03,PAC9176435-0    ,69,2,2051
7189593,2005-08-19,12,4492.93,true,2005-08-27,PAC4318919-0    ,61,3,2052
1931953,2008-04-09,28,5725.43,false,2008-04-10,PAC4600423-1    ,48,2,2053
5880266,2003-05-29,26,5552.75,true,2003-05-31,PAC1554-2       ,17,3,2054
4322720,2001-03-05,19,4640.95,true,2001-03-06,PAC3095310-1    ,38,2,2055
6035941,2019-06-23,28,1970.25,true,2019-07-03,PAC6580097-0    ,63,1,2056
4784601,2004-12-19,4 ,5575.93,true,2004-12-23,PAC5085982-3    ,39,1,2057
2785178,2015-03-12,3 ,5017.05,true,2015-03-21,PAC327646-2     ,25,2,2058
2847748,2009-12-24,22,3009,false,2009-12-31,PAC7746005-0    ,37,3,2059
1916759,2007-08-31,18,4609,true,2007-08-31,PAC3386105-0    ,65,2,2060
6770061,2000-11-18,12,3278.48,false,2000-11-24,PAC6465129-3    ,26,3,2061
6520410,2000-01-17,26,4192.95,true,2000-01-17,PAC9437220-2    ,68,3,2062
6552595,2004-11-21,29,4481.67,false,2004-11-26,PAC9334690-1    ,27,1,2063
7031756,2008-05-15,15,4909.15,false,2008-05-15,PAC9975597-1    ,11,2,2064
7093623,2009-01-26,20,3393.6,true,2009-02-01,PAC1539817-0    ,55,2,2065
5598550,2015-01-25,3 ,6229.34,false,2015-02-01,PAC6718075-0    ,1,3,2066
6575741,2002-06-24,22,2799,true,2002-07-04,PAC6270234-0    ,9,1,2068
7266987,2012-06-02,6 ,5848.19,true,2012-06-04,PAC8884636-0    ,3,3,2069
6930730,2017-07-09,7 ,8000,true,2017-07-15,PAC6116271-2    ,14,1,2070
3675795,2013-02-11,13,5614.67,false,2013-02-19,PAC7129964-0    ,16,1,2071
5471660,2015-07-12,8 ,6868.79,true,2015-07-12,PAC4717992-3    ,8,3,2072
2872331,2006-01-26,15,7728.26,false,2006-02-02,PAC217253-0     ,24,1,2073
4510926,2014-01-26,10,4420,false,2014-02-01,PAC2144692-0    ,19,3,2074
3595732,2005-09-09,18,4712.7,true,2005-09-19,PAC1484419-3    ,32,2,2075
3941281,2002-12-22,23,5641.03,false,2002-12-27,PAC805245-2     ,16,2,2076
5791770,2017-09-16,30,4678.96,false,2017-09-22,PAC232156-2     ,32,1,2077
3691505,2019-08-17,24,2330.94,false,2019-08-24,PAC4057382-0    ,57,3,2078
6147017,2010-11-14,26,3669.75,true,2010-11-18,PAC6175686-0    ,2,2,2079
6020735,2013-04-25,27,7717.16,false,2013-04-26,PAC7903777-3    ,24,1,2080
6676673,2005-11-08,24,5029.7,false,2005-11-11,PAC4457143-2    ,45,2,2081
3885193,2013-01-06,18,5085.6,false,2013-01-10,PAC9078601-2    ,33,2,2082
4867262,2000-07-23,7 ,3799,true,2000-08-01,PAC24032-2      ,67,3,2083
4018672,2003-05-18,7 ,4018.99,false,2003-05-26,PAC3102739-1    ,47,1,2084
2402430,2019-02-04,10,5507.74,false,2019-02-06,PAC5271576-2    ,17,2,2085
2762489,2003-05-15,19,4218.95,false,2003-05-20,PAC1549194-1    ,68,3,2086
7360034,2011-01-20,11,3572.2,false,2011-01-29,PAC3291376-0    ,36,2,2087
2582762,2018-06-24,8 ,4611,false,2018-06-26,PAC7014416-3    ,30,2,2088
2270788,2000-07-20,4 ,4717.93,true,2000-07-26,PAC5971122-1    ,23,1,2089
1428972,2019-02-08,7 ,5899,false,2019-02-14,PAC1941506-2    ,34,1,2090
7081422,2001-05-24,12,6206,true,2001-05-29,PAC6203235-2    ,13,2,2091
2373731,2013-01-22,17,5745.59,false,2013-01-23,PAC6573454-0    ,48,2,2092
2349091,2008-09-01,9 ,6134.96,false,2008-09-11,PAC1951957-0    ,34,3,2093
1864749,2004-12-05,21,3480.99,false,2004-12-14,PAC4881861-1    ,5,1,2094
6160753,2005-11-01,9 ,6032,false,2005-11-05,PAC3320724-1    ,13,2,2095
6886721,2000-07-18,4 ,3733.36,true,2000-07-24,PAC3656158-1    ,5,1,2096
6025341,2014-08-28,4 ,3614.33,false,2014-08-30,PAC4943846-2    ,36,2,2097
4701598,2017-11-23,13,6175.94,false,2017-11-24,PAC1585163-2    ,21,3,2098
4292007,2019-10-23,30,6030.96,false,2019-10-27,PAC5302137-2    ,21,1,2099
6378566,2005-02-28,7 ,4200,false,2005-03-01,PAC6270681-3    ,18,2,2100
7231279,2008-06-06,26,5527.68,false,2008-06-15,PAC7930862-1    ,16,3,2101
1683323,2007-10-06,28,5005.5,false,2007-10-06,PAC2103824-2    ,11,2,2102
2901363,2009-08-30,18,4398.45,false,2009-09-09,PAC1257077-3    ,61,3,2103
4184333,2015-03-10,5 ,4288.93,true,2015-03-12,PAC5453055-3    ,20,3,2104
3107369,2001-04-06,2 ,4159.99,false,2001-04-14,PAC7357555-1    ,28,2,2105
1954255,2007-06-24,22,8000,false,2007-06-30,PAC2756509-1    ,14,2,2106
2728357,2001-01-03,5 ,4534.52,true,2001-01-08,PAC5157553-3    ,27,2,2107
1633253,2001-07-23,1 ,7699.99,true,2001-07-31,PAC3376494-2    ,15,1,2108
5590836,2000-06-25,26,5765.7,true,2000-06-27,PAC4384744-2    ,3,1,2109
2871283,2010-07-03,12,4492.93,false,2010-07-12,PAC2226224-0    ,40,1,2110
5713953,2000-12-06,16,5484.95,false,2000-12-10,PAC4735490-1    ,39,1,2111
6037920,2002-11-17,28,4258.94,false,2002-11-21,PAC665563-2     ,68,1,2112
3136118,2002-05-06,27,4379.56,false,2002-05-16,PAC9931024-1    ,40,3,2113
1692789,2004-09-08,28,5857.5,false,2004-09-15,PAC4985952-1    ,12,3,2114
6358722,2015-05-29,15,4543.58,true,2015-05-29,PAC2664778-1    ,30,1,2115
6826949,2003-04-17,20,2325.44,true,2003-04-18,PAC3859599-1    ,57,2,2116
2477901,2010-11-14,8 ,6868.79,true,2010-11-14,PAC8706716-0    ,8,2,2117
1657329,2009-11-29,26,5765.7,true,2009-12-01,PAC6013266-1    ,3,2,2118
6830778,2008-12-18,12,3724.66,true,2008-12-20,PAC9651705-2    ,5,1,2119
1753655,2006-06-26,14,2797.34,false,2006-06-30,PAC2010519-1    ,52,1,2120
4921251,2011-05-22,5 ,4772.52,true,2011-06-01,PAC722890-1     ,31,3,2121
5338402,2002-08-28,30,4471.99,false,2002-08-29,PAC1201772-0    ,7,3,2122
1623005,2002-05-09,2 ,2286.96,false,2002-05-12,PAC8890428-2    ,57,1,2123
3812525,2007-12-06,28,8200.49,true,2007-12-10,PAC1614136-3    ,15,3,2124
2669967,2016-06-01,30,4470.96,true,2016-06-09,PAC5710194-3    ,41,2,2125
5299131,2004-07-26,22,4504.99,true,2004-07-30,PAC1590886-1    ,56,2,2126
1142848,2007-11-30,5 ,5018.23,true,2007-12-01,PAC4416884-1    ,49,2,2127
7180892,2010-12-10,12,4599.93,true,2010-12-20,PAC3593922-0    ,41,2,2128
2861939,2015-10-24,26,5766.75,true,2015-10-27,PAC6846887-2    ,12,1,2129
1177153,2000-07-11,4 ,4610.68,true,2000-07-15,PAC9121975-2    ,41,2,2130
7376738,2001-02-26,6 ,7868.84,true,2001-03-08,PAC3907317-0    ,22,2,2131
6112081,2005-08-09,24,4775.29,false,2005-08-17,PAC1804254-3    ,56,2,2132
6482210,2014-03-11,6 ,3402.14,true,2014-03-11,PAC7870508-0    ,43,3,2133
6971588,2010-09-26,10,4685.19,true,2010-09-30,PAC8305535-0    ,56,1,2134
1716627,2006-09-05,9 ,4366.96,false,2006-09-12,PAC4494525-0    ,40,3,2135
3351988,2003-08-13,8 ,3602.94,true,2003-08-16,PAC2387119-3    ,66,3,2136
7289838,2009-03-22,17,4273.93,false,2009-03-28,PAC5123527-2    ,69,1,2137
3225124,2003-05-31,2 ,4158.96,true,2003-06-02,PAC4245205-3    ,60,2,2138
1691756,2002-06-12,23,3605.9,true,2002-06-20,PAC3758265-3    ,36,1,2139
4100150,2015-02-06,19,2319.95,true,2015-02-13,PAC1271085-0    ,57,1,2141
1915887,2010-10-03,27,2919.36,true,2010-10-08,PAC5164811-2    ,9,3,2142
4457536,2004-05-14,8 ,4026.94,false,2004-05-23,PAC4481519-1    ,29,2,2143
3383907,2002-10-24,12,2823.73,false,2002-10-25,PAC7111111-3    ,52,2,2144
2721776,2002-02-11,21,4745,true,2002-02-15,PAC5323814-3    ,45,2,2145
5293031,2011-05-02,3 ,4906.17,false,2011-05-07,PAC5425612-2    ,59,1,2146
3135177,2012-05-28,23,3433.72,false,2012-05-29,PAC4124343-3    ,55,1,2147
2672990,2002-11-27,21,5199,false,2002-11-27,PAC6537355-2    ,39,1,2148
4614282,2007-06-24,7 ,8000,false,2007-07-02,PAC2562442-3    ,14,2,2149
6946141,2012-04-13,7 ,4199,false,2012-04-19,PAC8614910-1    ,61,3,2150
2188982,2013-03-19,9 ,3744,false,2013-03-26,PAC9283005-0    ,64,1,2151
1826241,2016-11-06,24,3572.2,true,2016-11-07,PAC675215-0     ,36,3,2152
2961705,2012-05-16,7 ,4449.9,true,2012-05-21,PAC1206773-3    ,31,1,2153
5327025,2019-01-05,1 ,3500,false,2019-01-05,PAC7889162-3    ,2,1,2154
2248192,2011-08-26,10,5591.03,false,2011-08-29,PAC9573734-0    ,48,2,2155
2129503,2009-10-16,8 ,2797.34,false,2009-10-19,PAC5982529-1    ,52,2,2156
3681551,2007-02-07,28,5170.56,true,2007-02-17,PAC5973503-1    ,33,2,2157
5352060,2007-02-06,1 ,6479.99,true,2007-02-10,PAC124324-2     ,8,1,2158
5610579,2018-09-21,10,7868.29,true,2018-09-26,PAC9344898-1    ,53,3,2159
2070323,2018-08-01,9 ,3820.95,true,2018-08-08,PAC54005-2      ,51,1,2160
6411797,2013-03-09,12,4706.93,true,2013-03-09,PAC6420604-1    ,23,2,2161
4644638,2010-12-08,20,4653,false,2010-12-10,PAC1664960-2    ,65,1,2162
3274471,2015-05-20,18,5631.35,true,2015-05-21,PAC6657048-0    ,46,3,2163
6973209,2011-10-24,8 ,5029.7,true,2011-10-25,PAC5773301-0    ,45,2,2164
3091397,2007-11-06,23,4075.62,false,2007-11-11,PAC2120419-3    ,4,2,2165
5989927,2014-03-09,4 ,4982.82,true,2014-03-13,PAC361644-3     ,59,1,2166
3256166,2012-01-22,2 ,3186.56,true,2012-01-28,PAC5030136-0    ,26,1,2167
1452967,2013-03-12,5 ,4719,false,2013-03-16,PAC8575682-2    ,65,2,2168
1615958,2016-02-01,6 ,5717.37,true,2016-02-01,PAC5825241-0    ,48,2,2169
2319628,2006-09-13,4 ,2830.33,false,2006-09-13,PAC1244905-2    ,52,2,2170
6437349,2006-10-18,3 ,4011.74,false,2006-10-19,PAC8144216-0    ,67,3,2171
1263588,2012-11-08,25,4662.94,false,2012-11-09,PAC6504545-2    ,23,3,2172
6300542,2002-05-14,24,6778.7,false,2002-05-24,PAC9202392-0    ,44,1,2173
2836041,2018-11-19,1 ,4200,true,2018-11-22,PAC9369410-2    ,18,3,2174
6723532,2006-10-23,24,4452,false,2006-10-24,PAC8532121-0    ,18,2,2175
4089486,2008-10-09,8 ,8161.99,true,2008-10-19,PAC1565192-1    ,15,2,2176
1734643,2012-12-10,12,4494,false,2012-12-19,PAC1341975-3    ,18,3,2177
2479298,2016-11-15,7 ,3209.08,false,2016-11-18,PAC417443-1     ,55,3,2178
1438218,2017-07-31,1 ,5799,true,2017-08-09,PAC327453-0     ,21,2,2179
4437714,2012-01-17,24,4037.53,false,2012-01-21,PAC9470586-3    ,4,2,2180
1409364,2001-10-16,3 ,4464.76,false,2001-10-23,PAC8407200-1    ,27,1,2181
3665004,2003-05-28,28,3263.16,true,2003-06-01,PAC3834029-2    ,26,1,2182
3496466,2019-03-28,4 ,4717.93,false,2019-04-06,PAC3061964-3    ,23,3,2183
5990615,2014-01-27,12,2994.93,true,2014-02-05,PAC8628007-2    ,9,2,2184
3548320,2001-06-27,8 ,5588.31,true,2001-07-05,PAC7092375-1    ,16,3,2185
3962729,2004-03-29,2 ,4158.96,false,2004-04-06,PAC3734640-2    ,69,1,2186
3105756,2001-08-23,29,3963.34,false,2001-08-30,PAC3481420-2    ,58,2,2187
4932716,2002-03-17,10,1924,true,2002-03-27,PAC2397643-2    ,63,2,2188
5922915,2006-08-03,10,5507.74,false,2006-08-13,PAC2549755-2    ,17,3,2189
6322733,2015-01-08,5 ,2091.36,false,2015-01-10,PAC6743665-0    ,6,3,2190
6479507,2011-07-13,6 ,3722.25,true,2011-07-22,PAC8189897-2    ,2,3,2191
1289862,2013-06-11,12,5562.93,false,2013-06-14,PAC6789782-3    ,39,1,2192
1982827,2002-03-02,14,3247.84,false,2002-03-05,PAC8579069-2    ,26,1,2193
1323255,2017-04-24,28,5053.43,false,2017-04-30,PAC3044814-1    ,45,1,2194
6948000,2016-12-17,21,3999,false,2016-12-25,PAC8956917-3    ,20,2,2195
7192828,2011-10-19,29,4452,false,2011-10-29,PAC3196742-2    ,18,3,2196
6706549,2009-08-15,26,3354.15,false,2009-08-21,PAC1544589-3    ,43,2,2197
4259315,2001-07-29,12,4278.93,true,2001-08-03,PAC3472663-0    ,68,3,2198
1640973,2001-02-10,23,4300.32,true,2001-02-17,PAC4706244-3    ,47,2,2199
3222729,2002-04-25,1 ,5199,true,2002-04-27,PAC3037861-2    ,39,1,2200
2805989,2017-08-23,15,6161.51,false,2017-08-27,PAC7835843-1    ,34,2,2201
1613911,2007-10-04,24,5613.65,true,2007-10-06,PAC5047985-1    ,17,2,2202
5834860,2002-01-12,11,4924.75,true,2002-01-13,PAC3177676-0    ,59,2,2203
7361958,2018-12-26,29,4450.94,true,2018-12-26,PAC6927508-2    ,61,2,2204
4347837,2000-05-15,14,3816,true,2000-05-24,PAC3957949-2    ,64,3,2205
5931940,2005-04-19,28,5170.56,true,2005-04-19,PAC6149836-3    ,33,1,2206
7204390,2003-12-03,24,4238.94,false,2003-12-04,PAC410243-3     ,20,3,2207
3828848,2007-12-12,25,1961,false,2007-12-20,PAC1227927-3    ,63,1,2208
3816325,2017-04-26,12,4599.93,true,2017-05-03,PAC3231474-3    ,41,3,2209
1978830,2002-04-24,12,4708,false,2002-05-03,PAC8869225-0    ,65,1,2210
6032876,2002-08-18,29,5613.65,false,2002-08-26,PAC5539456-0    ,17,2,2211
3272208,2016-01-22,11,4026.94,true,2016-01-25,PAC7347957-0    ,29,3,2212
2859034,2015-05-23,8 ,4238.94,false,2015-05-27,PAC5733846-1    ,69,1,2213
2619484,2012-05-12,13,4471.94,true,2012-05-17,PAC9517056-1    ,61,3,2214
1491482,2006-08-15,13,3982.04,false,2006-08-17,PAC4404599-1    ,58,1,2215
5584011,2019-09-30,28,4502.81,true,2019-10-08,PAC4243340-1    ,27,1,2216
5896090,2002-11-13,3 ,5592.47,false,2002-11-16,PAC8384145-3    ,17,2,2217
6245620,2018-10-20,9 ,6650.8,true,2018-10-27,PAC3357537-1    ,44,3,2218
2354943,2000-02-29,25,4982,false,2000-03-05,PAC1757845-0    ,11,1,2219
4193343,2006-03-03,1 ,5375.99,true,2006-03-13,PAC4496225-3    ,46,2,2220
4569994,2000-08-07,25,4450.94,false,2000-08-10,PAC2677986-1    ,40,1,2221
4053800,2017-03-15,1 ,5375.99,true,2017-03-21,PAC563645-0     ,48,2,2222
1570448,2011-04-23,18,5237.5,false,2011-04-26,PAC726417-1     ,42,2,2223
6933490,2016-11-11,13,6175.94,true,2016-11-18,PAC2358420-0    ,21,1,2224
2037976,2010-11-30,5 ,4503.43,false,2010-12-06,PAC4094099-1    ,40,1,2225
3002323,2019-07-10,26,4665.72,true,2019-07-20,PAC3839082-0    ,31,1,2226
5602553,2006-11-05,9 ,3888.56,true,2006-11-09,PAC6603705-1    ,58,1,2227
3513653,2004-01-26,10,4574.96,false,2004-01-31,PAC944831-1     ,23,3,2228
6698819,2019-10-20,15,5430.36,false,2019-10-26,PAC9097246-2    ,39,2,2229
2145145,2015-07-18,12,4000.73,true,2015-07-27,PAC2443631-1    ,58,1,2230
6214371,2018-08-31,18,1937.88,false,2018-09-05,PAC7457988-2    ,63,3,2231
2781167,2003-03-06,13,4579.49,true,2003-03-09,PAC4464301-3    ,7,3,2232
4233244,2005-05-12,1 ,5375.99,false,2005-05-13,PAC3747226-3    ,48,1,2233
2417445,2000-05-31,23,5006.53,true,2000-06-06,PAC3080360-1    ,49,2,2234
3577653,2012-01-23,19,6223.45,false,2012-01-29,PAC4731216-3    ,1,3,2235
3179422,2003-11-29,5 ,5897.68,true,2003-12-06,PAC8450642-3    ,3,1,2236
3191867,2019-05-08,22,5899,false,2019-05-15,PAC4157055-0    ,1,2,2237
5929442,2012-07-05,15,4647.92,false,2012-07-05,PAC9811266-3    ,31,2,2238
1549154,2003-08-16,6 ,5632.19,true,2003-08-22,PAC5676509-0    ,17,2,2239
6874724,2008-08-16,13,4502.81,true,2008-08-26,PAC898071-0     ,27,1,2240
5214409,2004-11-29,10,4888,true,2004-12-08,PAC274488-0     ,11,3,2241
3558480,2004-03-13,18,1937.88,false,2004-03-14,PAC8259996-1    ,63,2,2242
3971066,2006-11-27,15,4177.99,true,2006-12-05,PAC2244850-2    ,28,2,2243
5050800,2005-11-22,29,8161.99,true,2005-11-25,PAC6194065-1    ,15,3,2244
6772820,2018-11-21,20,5816.25,false,2018-11-21,PAC677187-0     ,12,1,2245
5635327,2006-02-17,24,8480,false,2006-02-23,PAC7083066-0    ,14,2,2246
3660078,2000-08-13,3 ,6753.12,false,2000-08-19,PAC1998692-3    ,44,3,2247
6939164,2002-08-23,26,4433.05,true,2002-08-29,PAC2180675-1    ,27,1,2248
2303238,2014-08-07,28,5536.94,true,2014-08-14,PAC8697247-3    ,39,1,2249
1437834,2001-08-23,14,5036.05,true,2001-09-02,PAC8033892-2    ,25,2,2250
4981393,2016-02-08,8 ,4238.94,true,2016-02-11,PAC6268870-3    ,60,2,2251
5381339,2019-04-27,27,3545.16,false,2019-05-06,PAC1500592-2    ,66,3,2252
4058329,2018-12-07,25,7842.94,true,2018-12-11,PAC138607-3     ,22,3,2253
2588704,2005-07-24,1 ,2799,true,2005-08-03,PAC9638150-1    ,9,2,2254
1202735,2010-07-14,25,5036.05,true,2010-07-15,PAC7365171-2    ,25,3,2255
5407784,2018-02-19,22,4745,true,2018-02-21,PAC4386774-3    ,45,1,2256
2940684,2008-12-08,18,5876.46,false,2008-12-14,PAC8812205-3    ,50,3,2257
1327986,2006-11-04,11,5510.94,false,2006-11-07,PAC9252720-3    ,39,2,2258
7033371,2015-07-14,2 ,3534.96,false,2015-07-14,PAC5031154-3    ,66,2,2259
5767252,2000-05-23,2 ,5720,false,2000-05-25,PAC2129058-1    ,12,2,2260
6674878,2010-10-12,20,4764.03,false,2010-10-18,PAC4019078-0    ,56,3,2261
3421210,2011-06-12,24,4238.94,false,2011-06-22,PAC6903492-3    ,20,3,2262
1716681,2015-06-28,13,3834,true,2015-07-01,PAC1093761-1    ,64,3,2263
1855891,2005-09-17,6 ,4496.47,false,2005-09-18,PAC3253689-1    ,27,2,2264
4217666,2006-10-01,4 ,3645.43,false,2006-10-11,PAC1785418-1    ,66,2,2265
6284721,2010-03-26,5 ,5765.75,false,2010-03-28,PAC2711953-3    ,46,3,2266
3573100,2013-11-13,25,8161.99,true,2013-11-13,PAC1624249-0    ,15,1,2267
5057351,2014-06-11,16,7981.77,false,2014-06-11,PAC1813561-1    ,53,1,2268
4895081,2013-11-16,26,4433.05,true,2013-11-22,PAC901358-3     ,27,1,2269
5719032,2014-01-27,21,4399,false,2014-02-01,PAC3403599-0    ,38,1,2270
6168208,2001-02-19,2 ,3129.36,true,2001-02-26,PAC8058274-2    ,37,2,2271
1807430,2013-07-13,22,5899,true,2013-07-18,PAC67310-3      ,1,3,2272
2825342,2004-11-22,9 ,5482.87,false,2004-11-27,PAC3109827-2    ,16,1,2273
1189582,2005-01-07,20,3807,true,2005-01-12,PAC5075356-2    ,64,1,2274
5942657,2012-02-07,22,4227.99,true,2012-02-17,PAC8906980-1    ,27,2,2275
5460377,2001-08-20,29,3689.85,true,2001-08-24,PAC8140078-0    ,5,1,2276
1604333,2010-02-27,8 ,1961,false,2010-03-02,PAC5363196-0    ,63,3,2277
1734546,2001-04-04,24,5404.94,false,2001-04-12,PAC581469-0     ,10,2,2278
3012192,2018-08-06,17,5556.43,false,2018-08-06,PAC3886093-3    ,39,3,2279
7066266,2009-01-08,27,6048.36,false,2009-01-10,PAC2579002-2    ,21,1,2280
